date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:05	3448/3448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f30-d78%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/swiper.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/swiper.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-swiper.html)
10:54:05	73710/73710	---M--	200	added ('OK')	image/jpeg	etag:%2260378eeb-11fee%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/images/banner/banner-15.jpg	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/images/banner/banner-15.jpg	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-swiper.html)
10:54:06	204/204	---M--	200	added ('OK')	text/css	etag:%2260378eff-cc%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/extensions/bootstrap-treeview.min.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/extensions/bootstrap-treeview.min.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-treeview.html)
10:54:06	774/774	---MCZ	200	added ('OK')	text/css	etag:W/%2260378f17-306%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/css/plugins/extensions/ext-component-treeview.min.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/css/plugins/extensions/ext-component-treeview.min.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-treeview.html)
10:54:06	18628/18628	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f0e-48c4%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/bootstrap-treeview.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/bootstrap-treeview.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-treeview.html)
10:54:07	4228/4228	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f31-1084%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-treeview.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-treeview.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-treeview.html)
10:54:07	11927/11927	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f31-2e97%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-block-ui.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-block-ui.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-block-ui.html)
10:54:08	37657/37657	---MCZ	200	added ('OK')	text/css	etag:W/%2260378ef9-9319%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/ui/plyr.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/ui/plyr.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-media-player.html)
10:54:08	120647/120647	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f03-1d747%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/ui/plyr.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/ui/plyr.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-media-player.html)
10:54:08	83/83	---M--	200	added ('OK')	application/javascript	etag:%2260378f30-53%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-media-player.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-media-player.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-media-player.html)
10:54:09	6007/6007	---MCZ	200	added ('OK')	text/css	etag:W/%2260378eff-1777%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/extensions/jquery.contextMenu.min.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/extensions/jquery.contextMenu.min.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:09	343/343	---MCZ	200	added ('OK')	text/css	etag:W/%2260378f17-157%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/css/plugins/extensions/context-menu.min.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/css/plugins/extensions/context-menu.min.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:09	27878/27878	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f0d-6ce6%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/jquery.contextMenu.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/jquery.contextMenu.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:09	2639/2639	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f0c-a4f%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/idle-timer.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/idle-timer.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:10	34615/34615	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f81-8737%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/numeral/numeral.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/numeral/numeral.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:10	19285/19285	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f81-4b55%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/numeral/locales.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/numeral/locales.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:10	5448/5448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f32-1548%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-miscellaneous.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-miscellaneous.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-miscellaneous.html)
10:54:10	2349/2349	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f32-92d%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/i18n.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/i18n.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-i18n.html)
10:54:11	948/948	---MCZ	200	added ('OK')	text/css	etag:W/%2260378efe-3b4%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/extensions/jquery.rateyo.min.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/extensions/jquery.rateyo.min.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-ratings.html)
10:54:11	140/140	---M--	200	added ('OK')	text/css	etag:%2260378f17-8c%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/css/plugins/extensions/ext-component-ratings.min.css	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/css/plugins/extensions/ext-component-ratings.min.css	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-ratings.html)
10:54:11	9100/9100	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f0d-238c%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/jquery.rateyo.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/js/extensions/jquery.rateyo.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-ratings.html)
10:54:13	1800/1800	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260378f32-708%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-ratings.min.js	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/js/scripts/extensions/ext-component-ratings.min.js	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/html/ltr/vertical-menu-template/ext-component-ratings.html)
10:54:20	304/304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260378fa6-130%22	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/flag-icons/flags/4x3/id.svg	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/flag-icons/flags/4x3/id.svg	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/vendors.min.css)
10:54:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:18%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:19%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:19%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff2	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff2	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:21	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:19%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.woff	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:21	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:20%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.ttf	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_AMS-Regular.ttf	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:20%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:21%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:21%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff2	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff2	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:21%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.woff	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:23	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:22%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.ttf	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Bold.ttf	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:22%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:22%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:23%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff2	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff2	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:25	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:23%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.woff	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:25	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:23%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.ttf	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Caligraphic-Regular.ttf	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:24%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:24%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:25%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.woff2	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.woff2	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:27	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:25%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.woff	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.woff	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:27	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:25%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.ttf	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Bold.ttf	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:26%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:26%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.eot	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.eot	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2009:54:27%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.woff2	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.woff2	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
10:54:29	178/178	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2009:54:28%20GMT	https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.woff	C:/Users/MSI/Desktop/Projet/Projet_mariem/Template/www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/fonts/KaTeX_Fraktur-Regular.woff	(from https://www.pixinvent.com/demo/frest-clean-bootstrap-admin-dashboard-template/app-assets/vendors/css/editors/quill/katex.min.css)
